,CDCID,GenusName,InitialExposure,LastExposure,TotalCases,Exposurestate,ExposureState,ExposureCounty1,ExposureCounty2,ExposureCounty3,ExposureCounty4,ExposureCounty5,ExposureCounty6,ExposureCounty7,ExposureCounty8,ExposureCounty9,ExposureCounty10,ExposureCounty11,ExposureCounty12,ExposureCounty13,ExposureCounty14,ExposureCounty15,ExposureCounty16,ExposureCounty17,ExposureCounty18,ExposureCounty19,TEMP,MAX,MIN,DEWP,SLP,STP,WDSP,MXSPD,PRCP,SNDP,Fog,Rain or Drizzle,Snow or Ice Pellets,Hail,Thunder,Tornado or Funnel Cloud,Median age,Immigrants,RH,SLP-STP,MSXPD-WDSP,Households Median Income,%Food preparation,"%Farming, fishing, and forestry",Population Density
69,9619,Salmonella,2011/9/18,2011/9/20,6,VA,Virginia,Charlottesville,,,,,,,,,,,,,,,,,,,62.28333333,70.93,55.85,55.26333333,1023.653333,998.3366667,1.663333333,8.19,0.033333333,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,27.67178082,9835.487671,77.80400185837061,25.31666629999995,6.526666667,42731.0137,8.556965432,0.065555147,4141.167594
70,9734,Salmonella,2012/1/12,2012/1/21,7,MN,Minnesota,Ramsey,,,,,,,,,,,,,,,,,,,13.09,23.33,6.85,4.78,1017.62,990.49,8.91,16.33,0.002222222,0.0,0.2,0.0,0.7,0.0,0.0,0.0,34.69479452,43921.20822,68.74439863293222,27.129999999999995,7.419999999999998,53277.77671,5.391036632,0.354050114,3364.373833
71,9742,Salmonella,2011/7/2,2011/11/17,6,MT,Montana,Cascade,Fergus,Judith Basin,Wheatland,,,,,,,,,,,,,,,,57.89576978,73.35419185,43.17895683,35.11979856,1013.960763,882.2748669,8.228938849,16.12476619,0.027954436,0.029016787,0.007194245,0.181055156,0.036930456,0.0,0.043165468,0.0,47.25650685,1769.49726,42.29162110079092,131.68589610000004,7.895827340999999,38122.5726,5.358488709,5.677650647,8.77841225
72,9785,Salmonella,2011/12/28,2011/12/28,5,OH,Ohio,Franklin,,,,,,,,,,,,,,,,,,,33.15,38.475,29.35,25.025,1012.85,981.45,11.525,19.75,0.26,0.0,0.25,1.0,0.5,0.0,0.0,0.0,33.4,67876.44932,71.71314794965319,31.399999999999977,8.225,49094.87397,5.811243628,0.149863518,2144.384869
73,9874,Salmonella,2011/8/14,2011/8/14,5,MD,Maryland,Prince George's,,,,,,,,,,,,,,,,,,,76.5,84.3,72.5,71.2,1010.4,1000.3,4.9,10.5,0.445,0.0,0.0,0.5,0.0,0.0,0.5,0.0,34.67616438,57350.22466,83.735218731279,10.100000000000023,5.6,72092.85753,3.904144686,0.102900749,1773.758721
74,9878,Salmonella,2012/1/2,2012/1/5,9,MD,Maryland,Frederick,,,,,,,,,,,,,,,,,,,27.0125,35.3875,20.8125,13.6625,1014.3,999.35,10.3875,17.4875,0.0175,0.0,0.125,0.25,0.125,0.0,0.0,0.0,38.60356164,12541.23288,56.573826474050534,14.949999999999932,7.100000000000001,83925.37808,3.948449907,0.283915365,355.7684487
75,9902,Salmonella,2011/6/17,2011/9/14,34,AR,Arkansas,Arkansas,Craighead,Cross,Desha,Drew,Greene,Jackson,Lee,Mississippi,Phillips,Pulaski,Sebastian,St. Francis,,,,,,,82.13432877,93.7115847,72.4787696,69.09960912,1013.062446,1004.279368,5.553147131,12.34923238,0.069623687,0.0,0.021310541,0.285413105,0.0,0.0,0.150997151,0.0,37.49778714,4230.360906,64.83212779982921,8.783078000000046,6.796085249,34389.31981,5.392749739,3.062031861,92.25477969
76,10505,Salmonella,2011/9/19,2011/12/7,26,NJ,New Jersey,Atlantic,Monmouth,Ocean,,,,,,,,,,,,,,,,,55.48397917,64.94089583,47.55795833,46.30652083,1018.105625,1014.334583,5.378791667,11.36691667,0.056152083,0.0,0.044791667,0.09125,0.006666667,0.0,0.009166667,0.0,40.84639269,19974.82237,71.19129351367906,3.7710420000000795,5.988125003,65731.55479,6.995001272,0.302588205,912.8014799
77,10542,Salmonella,2011/9/3,2011/9/5,20,WI,Wisconsin,Milwaukee,,,,,,,,,,,,,,,,,,,65.16666667,74.03333333,58.82222222,55.86666667,1014.533333,988.95,8.411111111,15.66666667,0.066666667,0.0,0.0,0.444444444,0.0,0.0,0.111111111,0.0,33.7,37937.56164,71.89448968524437,25.583332999999925,7.255555558999999,43273.83836,5.801570049,0.411459764,3889.955397
78,10556,Salmonella,2011/9/12,2011/9/17,6,NC,North Carolina,Forsyth,,,,,,,,,,,,,,,,,,,67.56666667,77.83333333,59.13333333,54.95,1018.9,984.5166667,3.466666667,8.666666667,0.0,0.0,0.0,0.166666667,0.0,0.0,0.0,0.0,37.2,18327.0137,64.00330432172682,34.383333300000004,5.199999999999999,46651.21918,5.426642901,0.160398447,843.6538407
79,10706,Salmonella,2012/1/29,2012/2/3,23,SC,South Carolina,Dorchester,,,,,,,,,,,,,,,,,,,51.83333333,68.0,39.5,38.08333333,1018.100830078125,1000.4178466796875,2.833333333,8.8,0.0,0.0,0.0,0.166666667,0.0,0.0,0.0,0.0,35.69753425,12252.90411,59.27529458788376,17.6829833984375,5.966666667,55059.25068,5.474364783,0.290323954,238.9067861
80,10892,Salmonella,2012/3/17,2012/3/17,14,NY,New York,Queens,,,,,,,,,,,,,,,,,,,48.36666667,57.73333333,41.36666667,42.15,1024.633333,1023.95,4.3,11.4,0.006666667,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,37.38109589,88173.95616,78.97158806012469,0.6833329999999478,7.1000000000000005,56856.66301,6.727796122,0.078677561,20608.99874
81,10965,Salmonella,2011/8/8,2011/8/24,6,MA,Massachusetts,Suffolk,,,,,,,,,,,,,,,,,,,72.93235294,80.57647059,66.77647059,62.01764706,1010.741176,1009.770588,8.1,15.01176471,0.175882353,0.0,0.029411765,0.264705882,0.0,0.0,0.088235294,0.0,31.6,74989.09315,68.67876052528543,0.9705880000000207,6.91176471,50987.73151,7.800831443,0.120970166,12170.22924
82,11040,Salmonella,2012/2/26,2012/2/26,9,FL,Florida,Sarasota,,,,,,,,,,,,,,,,,,,66.25,75.75,60.15,52.95,1022.4,999.3534545898438,13.8,17.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6660274,26634.01644,62.26027491319963,23.046545410156227,4.149999999999999,49082.69589,8.059184143,0.136408152,685.7671166
83,11075,Salmonella,2011/6/29,2011/7/14,19,CA,California,San Francisco,,,,,,,,,,,,,,,,,,,55.025,58.61875,52.6625,46.790611267089844,1012.525,967.797607421875,7.70625,14.35625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.34863014,58349.67808,73.72275679135765,44.72739257812498,6.6499999999999995,72102.99315,7.008388807,0.110872795,16928.88418
84,11116,Salmonella,2011/7/23,2011/7/23,22,CA,California,Santa Barbara,,,,,,,,,,,,,,,,,,,60.32857143,70.15714286,55.44285714,53.94,1013.125,1003.24,4.45,11.81666667,0.002857143,0.0,0.142857143,0.0,0.0,0.0,0.0,0.0,33.51178082,29072.05479,79.44889571607742,9.884999999999991,7.36666667,60879.91233,6.308254795,6.124219484,152.7195013
85,11233,Salmonella,2011/9/20,2011/9/20,8,CA,California,Los Angeles,,,,,,,,,,,,,,,,,,,69.64375,80.325,60.34375,52.65714286,1013.15,974.8083333,4.375,10.1625,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,34.38383562,282843.1342,54.816903978712894,38.34166670000002,5.7875,55696.76712,5.149326738,0.325389235,2406.797964
86,11237,Salmonella,2012/4/8,2012/5/1,17,MA,Massachusetts,Norfolk,,,,,,,,,,,,,,,,,,,53.07083333,65.325,41.69375,34.03125,1012.10625,1010.029167,8.425,15.09583333,0.133541667,0.0,0.0625,0.145833333,0.0,0.0,0.0,0.0,40.65068493,42923.39041,48.24025606662396,2.077083000000016,6.670833329999999,84210.20548,4.20805619,0.107585086,1697.024121
87,11258,Salmonella,2012/4/16,2012/4/23,5,VA,Virginia,Fairfax,,,,,,,,,,,,,,,,,,,59.2125,71.7,48.6,47.64375,1013.1625,1005.93125,5.95625,13.3875,0.166875,0.0,0.1875,0.6875,0.0,0.0,0.0,0.0,37.57246575,82150.87808,65.47197886355656,7.2312500000000455,7.4312499999999995,109396.8932,4.3929889,0.077466904,2764.858128
88,11304,Salmonella,2012/3/17,2012/3/20,5,MI,Michigan,Kent,,,,,,,,,,,,,,,,,,,66.95,80.25,53.525,55.675,1017.55,988.65,6.425,11.5,0.03,0.0,0.25,0.0,0.0,0.0,0.0,0.0,34.37246575,29144.29315,67.12103995523874,28.899999999999977,5.075,51120.55753,6.008263241,0.745840415,715.7617495
89,11340,Salmonella,2012/5/4,2012/5/11,21,CT,Connecticut,Hartford,,,,,,,,,,,,,,,,,,,58.2875,68.16875,50.96875,48.74375,1012.5875,1009.1375,5.8125,12.425,0.163125,0.0,0.0,0.6875,0.0,0.0,0.0,0.0,39.97410959,39431.68904,70.5213052644026,3.449999999999932,6.612500000000001,64667.12192,5.150268133,0.135405016,1217.419894
90,11416,Salmonella,2012/5/12,2012/5/12,6,MN,Minnesota,Hennepin,,,,,,,,,,,,,,,,,,,57.46666667,70.36666667,49.33333333,38.93333333,1025.566667,993.1666667,3.6,10.36666667,0.06,0.0,0.0,1.0,0.0,0.0,0.0,0.0,35.99835616,75558.35068,49.91793772579716,32.4000003000001,6.766666670000001,63517.05479,5.370333943,0.181786527,2089.806446
91,11434,Salmonella,2012/5/9,2012/5/12,7,NY,New York,Albany,,,,,,,,,,,,,,,,,,,56.875,70.525,44.5,44.3,1009.9,999.25,8.15,16.05,0.2125,0.0,0.0,0.5,0.0,0.0,0.0,0.0,38.26863014,21028.9137,62.7331211180089,10.649999999999977,7.9,58929.33699,5.06652585,0.170453659,583.6757554
92,11697,Salmonella,2012/2/29,2012/5/8,89,NC,North Carolina,Buncombe,,,,,,,,,,,,,,,,,,,57.35285714,71.20285714,45.49928571,45.77428571,1017.402857,941.4757143,5.448571429,14.08571429,0.127285714,0.0,0.057142857,0.264285714,0.007142857,0.0,0.064285714,0.0,40.78561644,16012.56575,65.21708579607608,75.92714269999999,8.637142861000001,44356.8863,7.329989885,0.278047588,363.8625644
93,11521,Salmonella,2012/6/10,2012/6/10,8,IL,Illinois,DuPage,,,,,,,,,,,,,,,,,,,78.85,91.5,64.45,53.2,1012.45,987.2,9.2,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.12712329,55203.18904,41.10271660213853,25.25,11.3,78335.96712,4.297555617,0.089216241,2806.65331
94,11533,Salmonella,2012/1/10,2012/3/26,15,CA,California,Los Angeles,,,,,,,,,,,,,,,,,,,55.09339518,66.09522573,45.76307282,34.54391323,1017.804053,977.7833084,5.937374768,13.18885281,0.027068872,0.0,0.071737786,0.146250773,0.013443105,0.0,0.000811688,0.0,34.8690411,284074.2904,45.73416027137196,40.020744599999944,7.2514780420000005,56398.3726,5.295261601,0.342207739,2429.866873
95,11571,Salmonella,2012/6/16,2012/6/16,17,IA,Iowa,Sioux,,,,,,,,,,,,,,,,,,,70.2,80.6,60.8,61.6,1015.1400756835938,963.7,5.2,17.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,32.99013699,1697.358904,74.22599501411152,51.440075683593705,11.900000000000002,54791.21096,5.216639102,3.868656574,43.94233428
96,11572,Salmonella,2012/5/19,2012/5/19,20,GA,Georgia,Fulton,,,,,,,,,,,,,,,,,,,71.0,84.9,57.0,54.9,1018.3,988.5,3.2,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.25534247,88322.28493,56.818309744428575,29.799999999999955,5.7,57790.53151,5.752802807,0.192168539,1754.042948
97,11638,Salmonella,2012/5/2,2012/5/6,19,SC,South Carolina,Spartanburg,,,,,,,,,,,,,,,,,,,74.88,86.4,64.29,64.07,1015.92,982.04,4.35,10.17,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,38.06986301,14420.11233,69.14721054406535,33.879999999999995,5.82,43588.59178,5.98073256,0.337176712,351.9776822
98,11676,Salmonella,2012/5/4,2012/5/31,14,KS,Kansas,Cowley,,,,,,,,,,,,,,,,,,,72.65357143,84.81428571,61.22142857,57.32857143,1012.739286,971.8964286,8.971428571,15.66071429,0.031428571,0.0,0.0,0.071428571,0.0,0.0,0.071428571,0.0,38.54315068,3171.105479,58.66500703257981,40.84285739999996,6.689285718999999,41647.56575,5.141463943,0.555671032,32.28957742
99,11720,Salmonella,2012/1/1,2012/1/4,12,NC,North Carolina,Iredell,,,,,,,,,,,,,,,,,,,38.3,52.4,31.1,19.275,1016.5523071289062,983.85,7.275,13.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,39.10479452,8826.99726,45.84184198403203,32.70230712890623,5.975,50202.54932,5.094039089,0.370148032,278.8924002
100,11724,Salmonella,2012/3/25,2012/3/30,33,NC,North Carolina,Mecklenburg,,,,,,,,,,,,,,,,,,,63.45,81.03333333,50.33333333,46.4,1014.816667,987.6333333,6.033333333,13.15,0.006666667,0.0,0.0,0.5,0.0,0.0,0.166666667,0.0,34.06917808,68174.87397,53.78344912452759,27.18333370000005,7.1166666670000005,56122.22877,5.875911054,0.136218188,1764.34647
101,11738,Salmonella,2011/12/11,2011/12/18,8,NC,North Carolina,Orange,,,,,,,,,,,,,,,,,,,44.21875,55.31875,34.6875,33.8,1027.375,1008.55,2.4125,6.6125,0.0925,0.0,0.0,0.125,0.0,0.0,0.0,0.0,33.29547945,17355.22877,66.55444260602106,18.825000000000045,4.199999999999999,53119.96164,6.295692343,0.403812936,325.8259659
102,11790,Salmonella,2012/6/4,2012/6/26,11,VT,Vermont,Addison,Chittenden,Franklin,Rutland,Windham,,,,,,,,,,,,,,,65.5653913,77.43069565,54.7486087,52.70043478,1015.077681,992.4758696,4.485304348,10.75408696,0.06,0.0,0.052173913,0.365217391,0.0,0.0,0.07826087,0.0,41.33041096,4393.520548,63.1736756677323,22.601811399999974,6.268782612000001,55054.8011,5.481472244,1.645019272,107.7946821
103,11799,Salmonella,2012/6/23,2012/7/5,12,MN,Minnesota,Olmsted,,,,,,,,,,,,,,,,,,,77.23846154,88.97692308,65.68461538,59.56923077,1012.215385,965.7230769,6.396153846,12.99230769,0.0,0.0,0.0,0.076923077,0.0,0.0,0.0,0.0,36.34986301,8162.30137,54.55540447706807,46.492308099999946,6.596153844000001,66619.06027,4.580011143,0.502518092,220.5906084
104,11827,Salmonella,2012/4/29,2012/4/30,42,HI,Hawaii,Hawaii,,,,,,,,,,,,,,,,,,,65.53333333,74.74666667,59.29333333,59.675,1019.633333,1017.975,6.591666667,11.94583333,0.124666667,0.0,0.0,0.183333333,0.0,0.0,0.0,0.0,40.71123288,8042.765753,81.38686584500378,1.6583329999999705,5.354166662999999,52733.62877,8.228353105,1.945236176,45.9519994
105,11854,Salmonella,2012/5/6,2012/5/6,7,CA,California,Los Angeles,,,,,,,,,,,,,,,,,,,63.80666667,73.28666667,54.06666667,46.74615385,1014.35,975.2769231,5.713333333,11.9,0.000666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.82575342,284034.8986,53.8148727140348,39.073076900000046,6.186666667000001,56403.78356,5.282518389,0.340027383,2427.078533
106,11896,Salmonella,2012/5/27,2012/5/27,14,ME,Maine,Cumberland,,,,,,,,,,,,,,,,,,,64.1,76.05,57.5,49.1,1020.05,1018.1,4.9,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0909589,19050.68493,58.184156647260465,1.9499999999999318,4.0,57359.39178,6.0744104,0.624322441,338.1906669
107,11959,Salmonella,2012/6/1,2012/6/21,102,PA,Pennsylvania,Berks,Bucks,Chester,Delaware,Lancaster,Montgomery,Philadelphia,York,,,,,,,,,,,,68.38015873,78.90357143,58.41547619,57.06757576,1015.96131,1004.164286,4.175757576,10.47662338,0.109231602,0.0,0.011904762,0.337301587,0.0,0.0,0.047619048,0.0,38.96876712,30130.99658,67.19689106259466,11.797024000000079,6.300865804,64181.68459,5.0300268,0.471631142,2410.815224
108,11967,Salmonella,2012/5/15,2012/5/19,16,TN,Tennessee,Chester,,,,,,,,,,,,,,,,,,,70.126,84.524,56.608,26.004,1015.6502685546875,1001.22,2.44,8.76,0.132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.40054795,1498.175342,19.043283555146502,14.430268554687473,6.32,41334.80548,3.697968855,0.677835001,59.65240937
109,11972,Salmonella,2012/6/10,2012/7/5,12,TN,Tennessee,Davidson,,,,,,,,,,,,,,,,,,,82.04615385,96.8,66.48461538,59.74615385,1015.011538,993.7153846,4.715384615,11.06923077,0.008076923,0.0,0.0,0.230769231,0.0,0.0,0.153846154,0.0,33.99287671,49487.65616,46.91771623680295,21.29615339999998,6.353846155000001,46833.04247,5.885781301,0.107104651,1243.361754
110,11975,Salmonella,2012/7/27,2012/7/28,27,TN,Tennessee,Humphreys,,,,,,,,,,,,,,,,,,,81.69,93.33,70.4,47.345,1014.4,997.7,4.385,9.61,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.92630137,969.9260274,30.148318665864355,16.699999999999932,5.225,41981.57397,7.874673621,1.085334102,34.84612324
111,11996,Salmonella,2012/7/20,2012/7/22,10,IL,Illinois,Cumberland,,,,,,,,,,,,,,,,,,,78.38,93.13,65.99666667,63.25,1016.6,994.38,4.606666667,10.95333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.54438356,685.4383562,59.841338765147356,22.220000000000027,6.346666663,43898.23288,4.951582211,0.760528005,32.05128692
112,12042,Salmonella,2012/7/24,2012/8/13,5,MN,Minnesota,Becker,,,,,,,,,,,,,,,,,,,69.37619048,79.22857143,61.22857143,59.48571429,1014.4532470703125,965.0380952,5.814285714,12.60952381,0.0,0.0,0.095238095,0.380952381,0.0,0.0,0.095238095,0.0,42.65753425,1792.339726,70.82330755162015,49.41515187031246,6.795238096,48583.54521,3.920165442,2.01928558,24.77492251
113,12049,Salmonella,2012/3/27,2012/5/16,23,MA,Massachusetts,Berkshire,Essex,Middlesex,Norfolk,Plymouth,Suffolk,,,,,,,,,,,,,,51.08645276,61.49197861,41.9285205,35.21588235,1012.776863,1002.798693,6.778235294,13.6445098,0.107402852,0.0,0.040998217,0.376114082,0.003565062,0.001782531,0.005347594,0.0,39.51342466,45078.87032,54.40774812686324,9.978170000000091,6.866274506,67920.29224,5.52499323,0.210028704,3063.337133
114,12055,Salmonella,2012/5/25,2012/5/25,63,HI,Hawaii,Honolulu,,,,,,,,,,,,,,,,,,,76.7,82.86,72.42,63.9,1018.76,1018.3,9.06,14.76,0.002,0.0,0.0,0.6,0.0,0.0,0.0,0.0,37.80328767,60144.25753,64.70528852066572,0.4600000000000364,5.699999999999999,72078.46027,7.665976683,0.431538656,1587.143902
115,12061,Salmonella,2012/4/15,2012/7/4,18,MA,Massachusetts,Middlesex,Norfolk,,,,,,,,,,,,,,,,,,62.00205761,72.54814815,52.45596708,50.05020576,1014.664609,1010.558025,6.412757202,12.61604938,0.13436214,0.0,0.115226337,0.279835391,0.0,0.0,0.053497942,0.0,39.59835616,70184.59726,64.88454035614856,4.106583999999998,6.203292178,82563.62192,4.203704982,0.106698939,1768.17344
116,12074,Salmonella,2012/8/25,2012/8/27,24,MN,Minnesota,Cottonwood,,,,,,,,,,,,,,,,,,,72.06666667,85.4,63.8,61.66666667,1014.3526611328125,964.9,4.233333333,9.0,0.0,0.0,0.0,0.666666667,0.0,0.0,0.0,0.0,43.71945205,627.339726,69.840973366695,49.45266113281252,4.766666667,43268.77808,5.532845853,2.959862891,18.34703926
117,12130,Salmonella,2012/6/10,2012/7/5,9,MA,Massachusetts,Essex,,,,,,,,,,,,,,,,,,,69.99230769,80.16153846,60.45384615,57.86730769,1012.982692,1008.625,5.144230769,11.60576923,0.114615385,0.0,0.038461538,0.384615385,0.0,0.0,0.096153846,0.0,40.41506849,29206.00274,65.45090120766108,4.357692000000043,6.461538461,66559.66986,5.136579143,0.277399211,1511.274916
118,12159,Salmonella,2012/5/18,2012/5/18,5,CO,Colorado,Boulder,,,,,,,,,,,,,,,,,,,59.16666667,73.46666667,42.33333333,34.05,1017.181396484375,945.587158203125,2.85,14.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.65945205,31920.58356,38.72333455599989,71.59423828125,11.6,67235.7863,5.932920365,0.238862765,408.2447198
119,12209,Salmonella,2012/5/25,2012/8/20,6,IA,Iowa,Boone,Clinton,Linn,Sac,Warren,,,,,,,,,,,,,,,73.99465341,86.93606818,62.68315341,56.38686364,1013.111364,978.6540625,6.540392045,13.73807386,0.065910985,0.0,0.011363636,0.203977273,0.0,0.0,0.085795455,0.0,40.79756164,3900.387123,54.21060274369036,34.45730149999997,7.197681815,53078.98877,4.694686614,1.133635599,102.2520761
120,12233,Salmonella,2011/7/29,2011/10/3,10,NY,New York,Broome,Monroe,Ontario,Seneca,Suffolk,Westchester,,,,,,,,,,,,,,68.59087885,76.28713985,62.04164945,60.93395115,1014.144281,998.2757015,5.684787427,11.49906603,0.174112952,0.0,0.093939642,0.338472473,0.0,0.0,0.069228036,0.0,39.92251142,20348.23105,76.59190709632868,15.86857950000001,5.814278603,60903.63105,4.780476062,0.351028215,916.7729395
121,12290,Salmonella,2012/8/27,2012/9/10,17,IL,Illinois,Kane,,,,,,,,,,,,,,,,,,,70.78,82.86,59.97333333,60.49333333,1014.753333,989.2,5.233333333,11.90666667,0.157333333,0.0,0.066666667,0.4,0.0,0.0,0.066666667,0.0,34.59205479,28649.20822,69.98200749288948,25.553332999999952,6.673333337,69418.40548,4.443389227,0.210340579,985.9171307
122,12306,Salmonella,2012/9/5,2012/9/8,6,NY,New York,Washington,,,,,,,,,,,,,,,,,,,68.7325,79.7825,59.235,62.2525,1009.515,991.295,4.205,12.085,0.165,0.0,0.5,0.5,0.0,0.0,0.25,0.0,42.04109589,4904.227397,79.85401393287158,18.220000000000027,7.880000000000001,50490.6863,5.138615841,1.500647879,76.188304
123,12318,Salmonella,2012/7/7,2012/7/7,19,NV,Nevada,Clark,,,,,,,,,,,,,,,,,,,91.71666667,105.2833333,75.46666667,33.68333333,1010.04,930.1,4.833333333,9.816666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.49369863,102709.874,12.905852256733368,79.93999999999994,4.983333334,55269.08219,11.08321561,0.099739826,246.675842
124,12344,Salmonella,2012/5/13,2012/5/13,13,KS,Kansas,Lincoln,,,,,,,,,,,,,,,,,,,61.04,76.2,47.0,41.65,1024.29,961.95,4.12,8.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.72054795,200.9753425,48.83408121321657,62.33999999999992,4.64,41289.58904,4.479708069,5.188728564,4.535994607
125,12358,Salmonella,2012/9/1,2012/10/6,19,HI,Hawaii,Honolulu,,,,,,,,,,,,,,,,,,,76.84944444,85.08555556,71.48888889,66.33263889,1016.447222,1015.867593,5.801111111,11.50888889,0.02125,0.0,0.0,0.438888889,0.0,0.0,0.0,0.0,37.80328767,59814.54658,70.06961649412375,0.5796289999999544,5.707777779,71750.02603,7.634230245,0.416220609,1581.337766
126,12379,Salmonella,2012/9/14,2012/10/10,18,IL,Illinois,Cook,Lake,,,,,,,,,,,,,,,,,,56.72118607,66.13516314,48.79334215,42.13611111,1017.012963,993.2240741,8.410626102,15.91058201,0.016898148,0.0,0.01675485,0.175925926,0.0,0.0,0.018518519,0.0,35.95013699,105269.3397,58.061307160038126,23.78888889999996,7.4999559080000004,67246.82055,4.89926679,0.134346383,3542.656374
127,12396,Salmonella,2012/7/27,2012/8/19,16,KS,Kansas,Graham,,,,,,,,,,,,,,,,,,,78.07916667,96.67916667,63.17083333,54.2375,1014.404167,937.8416667,7.4375,16.01666667,0.03625,0.0,0.0,0.25,0.0,0.0,0.083333333,0.0,49.21273973,183.5753425,43.78624330155919,76.56250030000001,8.57916667,42284.74932,4.062390471,2.704958201,2.93802777
128,12425,Salmonella,2012/8/1,2012/8/9,25,NE,Nebraska,Webster,,,,,,,,,,,,,,,,,,,77.19666667,92.27777778,64.00555556,61.29666667,1013.833333,948.0022222,7.115555556,15.99111111,0.125555556,0.0,0.0,0.444444444,0.0,0.0,0.444444444,0.0,47.51068493,318.4,58.084781187115894,65.83111080000003,8.875555554,39123.67123,5.36897317,7.04605767,6.610873935
129,12446,Salmonella,2012/10/3,2012/10/12,26,VA,Virginia,Accomack,,,,,,,,,,,,,,,,,,,64.48666667,73.04,57.41666667,54.945,1018.56,1017.14,5.466666667,10.74333333,0.069333333,0.0,0.066666667,0.233333333,0.0,0.0,0.0,0.0,44.39054795,1268.086301,71.19566014028797,1.419999999999959,5.276666663,41520.28082,4.936175412,4.116229754,75.05261249
130,12472,Salmonella,2012/9/19,2012/9/21,9,MD,Maryland,Baltimore City,,,,,,,,,,,,,,,,,,,67.4,73.71666667,60.75,51.4,1017.7,1017.3,4.866666667,9.0,0.126666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.49424658,39259.01918,56.51881726530406,0.40000000000009095,4.133333333,40406.31781,5.802793418,0.107624833,7685.08139
131,12527,Salmonella,2012/9/28,2012/10/1,35,AL,Alabama,Talladega,,,,,,,,,,,,,,,,,,,70.475,81.325,63.45,57.18328857421875,1014.2481079101562,998.4833374023438,4.679637432098389,10.392807960510254,0.2775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.35808219,5931.150685,62.82129385291728,15.7647705078125,5.713170528411865,36354.50411,5.785680387,0.542659098,111.9362502
132,12641,Salmonella,2012/10/11,2012/11/25,29,IL,Illinois,McLean,,,,,,,,,,,,,,,,,,,45.12391304,55.59565217,36.8,37.21304348,1018.917391,986.5608696,10.48478261,16.35,0.110434783,0.0,0.086956522,0.434782609,0.043478261,0.0,0.152173913,0.0,32.03547945,14565.46438,73.63280240738118,32.356521399999906,5.8652173900000015,59835.45616,6.35463338,0.241107343,142.7505228
133,12659,Salmonella,2012/10/13,2012/10/13,16,HI,Hawaii,Honolulu,,,,,,,,,,,,,,,,,,,78.3,84.82,73.48,67.1,1019.4,1018.933333,6.76,11.78,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,37.80328767,59745.20822,68.59146965078222,0.4666670000000295,5.02,71680.95616,7.627553956,0.412999218,1580.116733
134,12684,Salmonella,2012/7/18,2012/7/18,13,CA,California,Riverside,,,,,,,,,,,,,,,,,,,79.1,97.64285714,62.55714286,46.28333333,1011.55,989.34,4.816666667,13.83333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.68273973,131375.6,31.515273249179348,22.209999999999923,9.016666663,57947.76986,5.484327983,1.093159478,302.2408493
135,12689,Salmonella,2012/11/22,2012/11/22,16,IL,Illinois,Boone,,,,,,,,,,,,,,,,,,,50.18,63.95,38.26,42.42,1014.83,986.41,11.47,21.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.16273973,2566.232877,74.57891892662344,28.420000000000073,9.56,62001.59178,3.532564576,0.615645048,193.211263
